Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
RD0,O3,05/01/2021 16:15,30.20000,ug m-3,R
RD0,O3,05/01/2021 16:30,30.20000,ug m-3,R
RD0,O3,05/01/2021 16:45,30.20000,ug m-3,R
RD0,O3,05/01/2021 17:00,29.60000,ug m-3,R
RD0,O3,05/01/2021 17:15,29.60000,ug m-3,R
RD0,O3,05/01/2021 17:30,29.60000,ug m-3,R
RD0,O3,05/01/2021 17:45,29.60000,ug m-3,R
RD0,O3,05/01/2021 18:00,29.30000,ug m-3,R
RD0,O3,05/01/2021 18:15,29.30000,ug m-3,R
RD0,O3,05/01/2021 18:30,29.30000,ug m-3,R
RD0,O3,05/01/2021 18:45,29.30000,ug m-3,R
RD0,O3,05/01/2021 19:00,27.10000,ug m-3,R
RD0,O3,05/01/2021 19:15,27.10000,ug m-3,R
RD0,O3,05/01/2021 19:30,27.10000,ug m-3,R
RD0,O3,05/01/2021 19:45,27.10000,ug m-3,R
RD0,O3,05/01/2021 20:00,24.00000,ug m-3,R
RD0,O3,05/01/2021 20:15,24.00000,ug m-3,R
RD0,O3,05/01/2021 20:30,24.00000,ug m-3,R
RD0,O3,05/01/2021 20:45,24.00000,ug m-3,R
RD0,O3,05/01/2021 21:00,25.40000,ug m-3,R
RD0,O3,05/01/2021 21:15,25.40000,ug m-3,R
RD0,O3,05/01/2021 21:30,25.40000,ug m-3,R
RD0,O3,05/01/2021 21:45,25.40000,ug m-3,R
RD0,O3,05/01/2021 22:00,25.50000,ug m-3,R
RD0,O3,05/01/2021 22:15,25.50000,ug m-3,R
RD0,O3,05/01/2021 22:30,25.50000,ug m-3,R
RD0,O3,05/01/2021 22:45,25.50000,ug m-3,R
RD0,O3,05/01/2021 23:00,25.90000,ug m-3,R
RD0,O3,05/01/2021 23:15,25.90000,ug m-3,R
RD0,O3,05/01/2021 23:30,25.90000,ug m-3,R
RD0,O3,05/01/2021 23:45,25.90000,ug m-3,R
RD0,O3,06/01/2021 00:00,25.50000,ug m-3,R
RD0,O3,06/01/2021 00:15,25.50000,ug m-3,R
RD0,O3,06/01/2021 00:30,25.50000,ug m-3,R
RD0,O3,06/01/2021 00:45,25.50000,ug m-3,R
RD0,O3,06/01/2021 01:00,25.40000,ug m-3,R
RD0,O3,06/01/2021 01:15,25.40000,ug m-3,R
RD0,O3,06/01/2021 01:30,25.40000,ug m-3,R
RD0,O3,06/01/2021 01:45,25.40000,ug m-3,R
RD0,O3,06/01/2021 02:00,24.00000,ug m-3,R
RD0,O3,06/01/2021 02:15,24.00000,ug m-3,R
RD0,O3,06/01/2021 02:30,24.00000,ug m-3,R
RD0,O3,06/01/2021 02:45,24.00000,ug m-3,R
RD0,O3,06/01/2021 03:00,22.80000,ug m-3,R
RD0,O3,06/01/2021 03:15,22.80000,ug m-3,R
RD0,O3,06/01/2021 03:30,22.80000,ug m-3,R
RD0,O3,06/01/2021 03:45,22.80000,ug m-3,R
RD0,O3,06/01/2021 04:00,22.00000,ug m-3,R
RD0,O3,06/01/2021 04:15,22.00000,ug m-3,R
RD0,O3,06/01/2021 04:30,22.00000,ug m-3,R
RD0,O3,06/01/2021 04:45,22.00000,ug m-3,R
RD0,O3,06/01/2021 05:00,21.70000,ug m-3,R
RD0,O3,06/01/2021 05:15,21.70000,ug m-3,R
RD0,O3,06/01/2021 05:30,21.70000,ug m-3,R
RD0,O3,06/01/2021 05:45,21.70000,ug m-3,R
RD0,O3,06/01/2021 06:00,20.30000,ug m-3,R
RD0,O3,06/01/2021 06:15,20.30000,ug m-3,R
RD0,O3,06/01/2021 06:30,20.30000,ug m-3,R
RD0,O3,06/01/2021 06:45,20.30000,ug m-3,R
RD0,O3,06/01/2021 07:00,16.90000,ug m-3,R
RD0,O3,06/01/2021 07:15,16.90000,ug m-3,R
RD0,O3,06/01/2021 07:30,16.90000,ug m-3,R
RD0,O3,06/01/2021 07:45,16.90000,ug m-3,R
RD0,O3,06/01/2021 08:00,17.80000,ug m-3,R
RD0,O3,06/01/2021 08:15,17.80000,ug m-3,R
RD0,O3,06/01/2021 08:30,17.80000,ug m-3,R
RD0,O3,06/01/2021 08:45,17.80000,ug m-3,R
RD0,O3,06/01/2021 09:00,18.90000,ug m-3,R
RD0,O3,06/01/2021 09:15,18.90000,ug m-3,R
RD0,O3,06/01/2021 09:30,18.90000,ug m-3,R
RD0,O3,06/01/2021 09:45,18.90000,ug m-3,R
RD0,O3,06/01/2021 10:00,21.80000,ug m-3,R
RD0,O3,06/01/2021 10:15,21.80000,ug m-3,R
RD0,O3,06/01/2021 10:30,21.80000,ug m-3,R
RD0,O3,06/01/2021 10:45,21.80000,ug m-3,R
RD0,O3,06/01/2021 11:00,27.00000,ug m-3,R
RD0,O3,06/01/2021 11:15,27.00000,ug m-3,R
RD0,O3,06/01/2021 11:30,27.00000,ug m-3,R
RD0,O3,06/01/2021 11:45,27.00000,ug m-3,R
RD0,O3,06/01/2021 12:00,26.70000,ug m-3,R
RD0,O3,06/01/2021 12:15,26.70000,ug m-3,R
RD0,O3,06/01/2021 12:30,26.70000,ug m-3,R
RD0,O3,06/01/2021 12:45,26.70000,ug m-3,R
RD0,O3,06/01/2021 13:00,,ug m-3,R
RD0,O3,06/01/2021 13:15,,ug m-3,R
RD0,O3,06/01/2021 13:30,,ug m-3,R
RD0,O3,06/01/2021 13:45,,ug m-3,R
RD0,O3,06/01/2021 14:00,30.20000,ug m-3,R
RD0,O3,06/01/2021 14:15,30.20000,ug m-3,R
RD0,O3,06/01/2021 14:30,30.20000,ug m-3,R
RD0,O3,06/01/2021 14:45,30.20000,ug m-3,R
RD0,O3,06/01/2021 15:00,18.40000,ug m-3,R
RD0,O3,06/01/2021 15:15,18.40000,ug m-3,R
RD0,O3,06/01/2021 15:30,18.40000,ug m-3,R
RD0,O3,06/01/2021 15:45,18.40000,ug m-3,R
RD0,O3,06/01/2021 16:00,4.90000,ug m-3,R
RD0,O3,06/01/2021 16:15,4.90000,ug m-3,R
RD0,O3,06/01/2021 16:30,4.90000,ug m-3,R
RD0,O3,06/01/2021 16:45,4.90000,ug m-3,R
RD0,O3,06/01/2021 17:00,3.50000,ug m-3,R
RD0,O3,06/01/2021 17:15,3.50000,ug m-3,R
RD0,O3,06/01/2021 17:30,3.50000,ug m-3,R
RD0,O3,06/01/2021 17:45,3.50000,ug m-3,R
RD0,O3,06/01/2021 18:00,11.10000,ug m-3,R
RD0,O3,06/01/2021 18:15,11.10000,ug m-3,R
RD0,O3,06/01/2021 18:30,11.10000,ug m-3,R
RD0,O3,06/01/2021 18:45,11.10000,ug m-3,R
RD0,O3,06/01/2021 19:00,11.80000,ug m-3,R
RD0,O3,06/01/2021 19:15,11.80000,ug m-3,R
RD0,O3,06/01/2021 19:30,11.80000,ug m-3,R
RD0,O3,06/01/2021 19:45,11.80000,ug m-3,R
RD0,O3,06/01/2021 20:00,4.20000,ug m-3,R
RD0,O3,06/01/2021 20:15,4.20000,ug m-3,R
RD0,O3,06/01/2021 20:30,4.20000,ug m-3,R
RD0,O3,06/01/2021 20:45,4.20000,ug m-3,R
RD0,O3,06/01/2021 21:00,2.60000,ug m-3,R
RD0,O3,06/01/2021 21:15,2.60000,ug m-3,R
RD0,O3,06/01/2021 21:30,2.60000,ug m-3,R
RD0,O3,06/01/2021 21:45,2.60000,ug m-3,R
RD0,O3,06/01/2021 22:00,7.30000,ug m-3,R
RD0,O3,06/01/2021 22:15,7.30000,ug m-3,R
RD0,O3,06/01/2021 22:30,7.30000,ug m-3,R
RD0,O3,06/01/2021 22:45,7.30000,ug m-3,R
RD0,O3,06/01/2021 23:00,12.90000,ug m-3,R
RD0,O3,06/01/2021 23:15,12.90000,ug m-3,R
RD0,O3,06/01/2021 23:30,12.90000,ug m-3,R
RD0,O3,06/01/2021 23:45,12.90000,ug m-3,R
RD0,O3,07/01/2021 00:00,16.00000,ug m-3,R
RD0,O3,07/01/2021 00:15,16.00000,ug m-3,R
RD0,O3,07/01/2021 00:30,16.00000,ug m-3,R
RD0,O3,07/01/2021 00:45,16.00000,ug m-3,R
RD0,O3,07/01/2021 01:00,23.50000,ug m-3,R
RD0,O3,07/01/2021 01:15,23.50000,ug m-3,R
RD0,O3,07/01/2021 01:30,23.50000,ug m-3,R
RD0,O3,07/01/2021 01:45,23.50000,ug m-3,R
RD0,O3,07/01/2021 02:00,23.90000,ug m-3,R
RD0,O3,07/01/2021 02:15,23.90000,ug m-3,R
RD0,O3,07/01/2021 02:30,23.90000,ug m-3,R
RD0,O3,07/01/2021 02:45,23.90000,ug m-3,R
RD0,O3,07/01/2021 03:00,25.30000,ug m-3,R
RD0,O3,07/01/2021 03:15,25.30000,ug m-3,R
RD0,O3,07/01/2021 03:30,25.30000,ug m-3,R
RD0,O3,07/01/2021 03:45,25.30000,ug m-3,R
RD0,O3,07/01/2021 04:00,25.30000,ug m-3,R
RD0,O3,07/01/2021 04:15,25.30000,ug m-3,R
RD0,O3,07/01/2021 04:30,25.30000,ug m-3,R
RD0,O3,07/01/2021 04:45,25.30000,ug m-3,R
RD0,O3,07/01/2021 05:00,25.90000,ug m-3,R
RD0,O3,07/01/2021 05:15,25.90000,ug m-3,R
RD0,O3,07/01/2021 05:30,25.90000,ug m-3,R
RD0,O3,07/01/2021 05:45,25.90000,ug m-3,R
RD0,O3,07/01/2021 06:00,23.80000,ug m-3,R
RD0,O3,07/01/2021 06:15,23.80000,ug m-3,R
RD0,O3,07/01/2021 06:30,23.80000,ug m-3,R
RD0,O3,07/01/2021 06:45,23.80000,ug m-3,R
RD0,O3,07/01/2021 07:00,22.30000,ug m-3,R
RD0,O3,07/01/2021 07:15,22.30000,ug m-3,R
RD0,O3,07/01/2021 07:30,22.30000,ug m-3,R
RD0,O3,07/01/2021 07:45,22.30000,ug m-3,R
RD0,O3,07/01/2021 08:00,18.40000,ug m-3,R
RD0,O3,07/01/2021 08:15,18.40000,ug m-3,R
RD0,O3,07/01/2021 08:30,18.40000,ug m-3,R
RD0,O3,07/01/2021 08:45,18.40000,ug m-3,R
RD0,O3,07/01/2021 09:00,22.70000,ug m-3,R
RD0,O3,07/01/2021 09:15,22.70000,ug m-3,R
RD0,O3,07/01/2021 09:30,22.70000,ug m-3,R
RD0,O3,07/01/2021 09:45,22.70000,ug m-3,R
RD0,O3,07/01/2021 10:00,14.00000,ug m-3,R
RD0,O3,07/01/2021 10:15,14.00000,ug m-3,R
RD0,O3,07/01/2021 10:30,14.00000,ug m-3,R
RD0,O3,07/01/2021 10:45,14.00000,ug m-3,R
RD0,O3,07/01/2021 11:00,14.00000,ug m-3,R
RD0,O3,07/01/2021 11:15,14.00000,ug m-3,R
RD0,O3,07/01/2021 11:30,14.00000,ug m-3,R
RD0,O3,07/01/2021 11:45,14.00000,ug m-3,R
RD0,O3,07/01/2021 12:00,15.60000,ug m-3,R
RD0,O3,07/01/2021 12:15,15.60000,ug m-3,R
RD0,O3,07/01/2021 12:30,15.60000,ug m-3,R
RD0,O3,07/01/2021 12:45,15.60000,ug m-3,R
RD0,O3,07/01/2021 13:00,15.20000,ug m-3,R
RD0,O3,07/01/2021 13:15,15.20000,ug m-3,R
RD0,O3,07/01/2021 13:30,15.20000,ug m-3,R
RD0,O3,07/01/2021 13:45,15.20000,ug m-3,R
RD0,O3,07/01/2021 14:00,15.30000,ug m-3,R
RD0,O3,07/01/2021 14:15,15.30000,ug m-3,R
RD0,O3,07/01/2021 14:30,15.30000,ug m-3,R
RD0,O3,07/01/2021 14:45,15.30000,ug m-3,R
RD0,O3,07/01/2021 15:00,13.00000,ug m-3,R
RD0,O3,07/01/2021 15:15,13.00000,ug m-3,R
RD0,O3,07/01/2021 15:30,13.00000,ug m-3,R
RD0,O3,07/01/2021 15:45,13.00000,ug m-3,R
RD0,O3,07/01/2021 16:00,10.00000,ug m-3,R
RD0,O3,07/01/2021 16:15,10.00000,ug m-3,R
RD0,O3,07/01/2021 16:30,10.00000,ug m-3,R
RD0,O3,07/01/2021 16:45,10.00000,ug m-3,R
RD0,O3,07/01/2021 17:00,8.80000,ug m-3,R
RD0,O3,07/01/2021 17:15,8.80000,ug m-3,R
RD0,O3,07/01/2021 17:30,8.80000,ug m-3,R
RD0,O3,07/01/2021 17:45,8.80000,ug m-3,R
RD0,O3,07/01/2021 18:00,11.60000,ug m-3,R
RD0,O3,07/01/2021 18:15,11.60000,ug m-3,R
RD0,O3,07/01/2021 18:30,11.60000,ug m-3,R
RD0,O3,07/01/2021 18:45,11.60000,ug m-3,R
RD0,O3,07/01/2021 19:00,9.80000,ug m-3,R
RD0,O3,07/01/2021 19:15,9.80000,ug m-3,R
RD0,O3,07/01/2021 19:30,9.80000,ug m-3,R
RD0,O3,07/01/2021 19:45,9.80000,ug m-3,R
RD0,O3,07/01/2021 20:00,9.90000,ug m-3,R
RD0,O3,07/01/2021 20:15,9.90000,ug m-3,R
RD0,O3,07/01/2021 20:30,9.90000,ug m-3,R
RD0,O3,07/01/2021 20:45,9.90000,ug m-3,R
RD0,O3,07/01/2021 21:00,8.10000,ug m-3,R
RD0,O3,07/01/2021 21:15,8.10000,ug m-3,R
RD0,O3,07/01/2021 21:30,8.10000,ug m-3,R
RD0,O3,07/01/2021 21:45,8.10000,ug m-3,R
RD0,O3,07/01/2021 22:00,7.60000,ug m-3,R
RD0,O3,07/01/2021 22:15,7.60000,ug m-3,R
RD0,O3,07/01/2021 22:30,7.60000,ug m-3,R
RD0,O3,07/01/2021 22:45,7.60000,ug m-3,R
RD0,O3,07/01/2021 23:00,5.00000,ug m-3,R
RD0,O3,07/01/2021 23:15,5.00000,ug m-3,R
RD0,O3,07/01/2021 23:30,5.00000,ug m-3,R
RD0,O3,07/01/2021 23:45,5.00000,ug m-3,R
RD0,O3,08/01/2021 00:00,2.70000,ug m-3,R
RD0,O3,08/01/2021 00:15,2.70000,ug m-3,R
RD0,O3,08/01/2021 00:30,2.70000,ug m-3,R
RD0,O3,08/01/2021 00:45,2.70000,ug m-3,R
RD0,O3,08/01/2021 01:00,1.70000,ug m-3,R
RD0,O3,08/01/2021 01:15,1.70000,ug m-3,R
RD0,O3,08/01/2021 01:30,1.70000,ug m-3,R
RD0,O3,08/01/2021 01:45,1.70000,ug m-3,R
RD0,O3,08/01/2021 02:00,1.60000,ug m-3,R
RD0,O3,08/01/2021 02:15,1.60000,ug m-3,R
RD0,O3,08/01/2021 02:30,1.60000,ug m-3,R
RD0,O3,08/01/2021 02:45,1.60000,ug m-3,R
RD0,O3,08/01/2021 03:00,1.30000,ug m-3,R
RD0,O3,08/01/2021 03:15,1.30000,ug m-3,R
RD0,O3,08/01/2021 03:30,1.30000,ug m-3,R
RD0,O3,08/01/2021 03:45,1.30000,ug m-3,R
RD0,O3,08/01/2021 04:00,1.80000,ug m-3,R
RD0,O3,08/01/2021 04:15,1.80000,ug m-3,R
RD0,O3,08/01/2021 04:30,1.80000,ug m-3,R
RD0,O3,08/01/2021 04:45,1.80000,ug m-3,R
RD0,O3,08/01/2021 05:00,1.30000,ug m-3,R
RD0,O3,08/01/2021 05:15,1.30000,ug m-3,R
RD0,O3,08/01/2021 05:30,1.30000,ug m-3,R
RD0,O3,08/01/2021 05:45,1.30000,ug m-3,R
RD0,O3,08/01/2021 06:00,1.10000,ug m-3,R
RD0,O3,08/01/2021 06:15,1.10000,ug m-3,R
RD0,O3,08/01/2021 06:30,1.10000,ug m-3,R
RD0,O3,08/01/2021 06:45,1.10000,ug m-3,R
RD0,O3,08/01/2021 07:00,1.20000,ug m-3,R
RD0,O3,08/01/2021 07:15,1.20000,ug m-3,R
RD0,O3,08/01/2021 07:30,1.20000,ug m-3,R
RD0,O3,08/01/2021 07:45,1.20000,ug m-3,R
RD0,O3,08/01/2021 08:00,1.30000,ug m-3,R
RD0,O3,08/01/2021 08:15,1.30000,ug m-3,R
RD0,O3,08/01/2021 08:30,1.30000,ug m-3,R
RD0,O3,08/01/2021 08:45,1.30000,ug m-3,R
RD0,O3,08/01/2021 09:00,1.80000,ug m-3,R
RD0,O3,08/01/2021 09:15,1.80000,ug m-3,R
RD0,O3,08/01/2021 09:30,1.80000,ug m-3,R
RD0,O3,08/01/2021 09:45,1.80000,ug m-3,R
RD0,O3,08/01/2021 10:00,2.60000,ug m-3,R
RD0,O3,08/01/2021 10:15,2.60000,ug m-3,R
RD0,O3,08/01/2021 10:30,2.60000,ug m-3,R
RD0,O3,08/01/2021 10:45,2.60000,ug m-3,R
RD0,O3,08/01/2021 11:00,3.60000,ug m-3,R
RD0,O3,08/01/2021 11:15,3.60000,ug m-3,R
RD0,O3,08/01/2021 11:30,3.60000,ug m-3,R
RD0,O3,08/01/2021 11:45,3.60000,ug m-3,R
RD0,O3,08/01/2021 12:00,4.60000,ug m-3,R
RD0,O3,08/01/2021 12:15,4.60000,ug m-3,R
RD0,O3,08/01/2021 12:30,4.60000,ug m-3,R
RD0,O3,08/01/2021 12:45,4.60000,ug m-3,R
RD0,O3,08/01/2021 13:00,4.60000,ug m-3,R
RD0,O3,08/01/2021 13:15,4.60000,ug m-3,R
RD0,O3,08/01/2021 13:30,4.60000,ug m-3,R
RD0,O3,08/01/2021 13:45,4.60000,ug m-3,R
RD0,O3,08/01/2021 14:00,4.30000,ug m-3,R
RD0,O3,08/01/2021 14:15,4.30000,ug m-3,R
RD0,O3,08/01/2021 14:30,4.30000,ug m-3,R
RD0,O3,08/01/2021 14:45,4.30000,ug m-3,R
RD0,O3,08/01/2021 15:00,2.30000,ug m-3,R
RD0,O3,08/01/2021 15:15,2.30000,ug m-3,R
RD0,O3,08/01/2021 15:30,2.30000,ug m-3,R
RD0,O3,08/01/2021 15:45,2.30000,ug m-3,R
RD0,O3,08/01/2021 16:00,7.10000,ug m-3,R
RD0,O3,08/01/2021 16:15,7.10000,ug m-3,R
RD0,O3,08/01/2021 16:30,7.10000,ug m-3,R
RD0,O3,08/01/2021 16:45,7.10000,ug m-3,R
RD0,O3,08/01/2021 17:00,11.50000,ug m-3,R
RD0,O3,08/01/2021 17:15,11.50000,ug m-3,R
RD0,O3,08/01/2021 17:30,11.50000,ug m-3,R
RD0,O3,08/01/2021 17:45,11.50000,ug m-3,R
RD0,O3,08/01/2021 18:00,16.40000,ug m-3,R
RD0,O3,08/01/2021 18:15,16.40000,ug m-3,R
RD0,O3,08/01/2021 18:30,16.40000,ug m-3,R
RD0,O3,08/01/2021 18:45,16.40000,ug m-3,R
RD0,O3,08/01/2021 19:00,19.70000,ug m-3,R
RD0,O3,08/01/2021 19:15,19.70000,ug m-3,R
RD0,O3,08/01/2021 19:30,19.70000,ug m-3,R
RD0,O3,08/01/2021 19:45,19.70000,ug m-3,R
RD0,O3,08/01/2021 20:00,22.60000,ug m-3,R
RD0,O3,08/01/2021 20:15,22.60000,ug m-3,R
RD0,O3,08/01/2021 20:30,22.60000,ug m-3,R
RD0,O3,08/01/2021 20:45,22.60000,ug m-3,R
RD0,O3,08/01/2021 21:00,20.70000,ug m-3,R
RD0,O3,08/01/2021 21:15,20.70000,ug m-3,R
RD0,O3,08/01/2021 21:30,20.70000,ug m-3,R
RD0,O3,08/01/2021 21:45,20.70000,ug m-3,R
RD0,O3,08/01/2021 22:00,19.20000,ug m-3,R
RD0,O3,08/01/2021 22:15,19.20000,ug m-3,R
RD0,O3,08/01/2021 22:30,19.20000,ug m-3,R
RD0,O3,08/01/2021 22:45,19.20000,ug m-3,R
RD0,O3,08/01/2021 23:00,19.70000,ug m-3,R
RD0,O3,08/01/2021 23:15,19.70000,ug m-3,R
RD0,O3,08/01/2021 23:30,19.70000,ug m-3,R
RD0,O3,08/01/2021 23:45,19.70000,ug m-3,R
RD0,O3,09/01/2021 00:00,18.80000,ug m-3,R
RD0,O3,09/01/2021 00:15,18.80000,ug m-3,R
RD0,O3,09/01/2021 00:30,18.80000,ug m-3,R
RD0,O3,09/01/2021 00:45,18.80000,ug m-3,R
RD0,O3,09/01/2021 01:00,16.10000,ug m-3,R
RD0,O3,09/01/2021 01:15,16.10000,ug m-3,R
RD0,O3,09/01/2021 01:30,16.10000,ug m-3,R
RD0,O3,09/01/2021 01:45,16.10000,ug m-3,R
RD0,O3,09/01/2021 02:00,20.40000,ug m-3,R
RD0,O3,09/01/2021 02:15,20.40000,ug m-3,R
RD0,O3,09/01/2021 02:30,20.40000,ug m-3,R
RD0,O3,09/01/2021 02:45,20.40000,ug m-3,R
RD0,O3,09/01/2021 03:00,25.00000,ug m-3,R
RD0,O3,09/01/2021 03:15,25.00000,ug m-3,R
RD0,O3,09/01/2021 03:30,25.00000,ug m-3,R
RD0,O3,09/01/2021 03:45,25.00000,ug m-3,R
RD0,O3,09/01/2021 04:00,29.30000,ug m-3,R
RD0,O3,09/01/2021 04:15,29.30000,ug m-3,R
RD0,O3,09/01/2021 04:30,29.30000,ug m-3,R
RD0,O3,09/01/2021 04:45,29.30000,ug m-3,R
RD0,O3,09/01/2021 05:00,29.90000,ug m-3,R
RD0,O3,09/01/2021 05:15,29.90000,ug m-3,R
RD0,O3,09/01/2021 05:30,29.90000,ug m-3,R
RD0,O3,09/01/2021 05:45,29.90000,ug m-3,R
RD0,O3,09/01/2021 06:00,26.20000,ug m-3,R
RD0,O3,09/01/2021 06:15,26.20000,ug m-3,R
RD0,O3,09/01/2021 06:30,26.20000,ug m-3,R
RD0,O3,09/01/2021 06:45,26.20000,ug m-3,R
RD0,O3,09/01/2021 07:00,18.00000,ug m-3,R
RD0,O3,09/01/2021 07:15,18.00000,ug m-3,R
RD0,O3,09/01/2021 07:30,18.00000,ug m-3,R
RD0,O3,09/01/2021 07:45,18.00000,ug m-3,R
RD0,O3,09/01/2021 08:00,8.70000,ug m-3,R
RD0,O3,09/01/2021 08:15,8.70000,ug m-3,R
RD0,O3,09/01/2021 08:30,8.70000,ug m-3,R
RD0,O3,09/01/2021 08:45,8.70000,ug m-3,R
RD0,O3,09/01/2021 09:00,8.90000,ug m-3,R
RD0,O3,09/01/2021 09:15,8.90000,ug m-3,R
RD0,O3,09/01/2021 09:30,8.90000,ug m-3,R
RD0,O3,09/01/2021 09:45,8.90000,ug m-3,R
RD0,O3,09/01/2021 10:00,20.40000,ug m-3,R
RD0,O3,09/01/2021 10:15,20.40000,ug m-3,R
RD0,O3,09/01/2021 10:30,20.40000,ug m-3,R
RD0,O3,09/01/2021 10:45,20.40000,ug m-3,R
RD0,O3,09/01/2021 11:00,21.40000,ug m-3,R
RD0,O3,09/01/2021 11:15,21.40000,ug m-3,R
RD0,O3,09/01/2021 11:30,21.40000,ug m-3,R
RD0,O3,09/01/2021 11:45,21.40000,ug m-3,R
RD0,O3,09/01/2021 12:00,22.00000,ug m-3,R
RD0,O3,09/01/2021 12:15,22.00000,ug m-3,R
RD0,O3,09/01/2021 12:30,22.00000,ug m-3,R
RD0,O3,09/01/2021 12:45,22.00000,ug m-3,R
RD0,O3,09/01/2021 13:00,15.90000,ug m-3,R
RD0,O3,09/01/2021 13:15,15.90000,ug m-3,R
RD0,O3,09/01/2021 13:30,15.90000,ug m-3,R
RD0,O3,09/01/2021 13:45,15.90000,ug m-3,R
RD0,O3,09/01/2021 14:00,9.50000,ug m-3,R
RD0,O3,09/01/2021 14:15,9.50000,ug m-3,R
RD0,O3,09/01/2021 14:30,9.50000,ug m-3,R
RD0,O3,09/01/2021 14:45,9.50000,ug m-3,R
RD0,O3,09/01/2021 15:00,6.10000,ug m-3,R
RD0,O3,09/01/2021 15:15,6.10000,ug m-3,R
RD0,O3,09/01/2021 15:30,6.10000,ug m-3,R
RD0,O3,09/01/2021 15:45,6.10000,ug m-3,R
RD0,O3,09/01/2021 16:00,5.80000,ug m-3,R
RD0,O3,09/01/2021 16:15,5.80000,ug m-3,R
RD0,O3,09/01/2021 16:30,5.80000,ug m-3,R
RD0,O3,09/01/2021 16:45,5.80000,ug m-3,R
RD0,O3,09/01/2021 17:00,5.70000,ug m-3,R
RD0,O3,09/01/2021 17:15,5.70000,ug m-3,R
RD0,O3,09/01/2021 17:30,5.70000,ug m-3,R
RD0,O3,09/01/2021 17:45,5.70000,ug m-3,R
RD0,O3,09/01/2021 18:00,11.50000,ug m-3,R
RD0,O3,09/01/2021 18:15,11.50000,ug m-3,R
RD0,O3,09/01/2021 18:30,11.50000,ug m-3,R
RD0,O3,09/01/2021 18:45,11.50000,ug m-3,R
RD0,O3,09/01/2021 19:00,10.10000,ug m-3,R
RD0,O3,09/01/2021 19:15,10.10000,ug m-3,R
RD0,O3,09/01/2021 19:30,10.10000,ug m-3,R
RD0,O3,09/01/2021 19:45,10.10000,ug m-3,R
RD0,O3,09/01/2021 20:00,11.60000,ug m-3,R
RD0,O3,09/01/2021 20:15,11.60000,ug m-3,R
RD0,O3,09/01/2021 20:30,11.60000,ug m-3,R
RD0,O3,09/01/2021 20:45,11.60000,ug m-3,R
RD0,O3,09/01/2021 21:00,17.20000,ug m-3,R
RD0,O3,09/01/2021 21:15,17.20000,ug m-3,R
RD0,O3,09/01/2021 21:30,17.20000,ug m-3,R
RD0,O3,09/01/2021 21:45,17.20000,ug m-3,R
RD0,O3,09/01/2021 22:00,24.30000,ug m-3,R
RD0,O3,09/01/2021 22:15,24.30000,ug m-3,R
RD0,O3,09/01/2021 22:30,24.30000,ug m-3,R
RD0,O3,09/01/2021 22:45,24.30000,ug m-3,R
RD0,O3,09/01/2021 23:00,22.80000,ug m-3,R
RD0,O3,09/01/2021 23:15,22.80000,ug m-3,R
RD0,O3,09/01/2021 23:30,22.80000,ug m-3,R
RD0,O3,09/01/2021 23:45,22.80000,ug m-3,R
RD0,O3,10/01/2021 00:00,26.60000,ug m-3,R
RD0,O3,10/01/2021 00:15,26.60000,ug m-3,R
RD0,O3,10/01/2021 00:30,26.60000,ug m-3,R
RD0,O3,10/01/2021 00:45,26.60000,ug m-3,R
RD0,O3,10/01/2021 01:00,26.70000,ug m-3,R
RD0,O3,10/01/2021 01:15,26.70000,ug m-3,R
RD0,O3,10/01/2021 01:30,26.70000,ug m-3,R
RD0,O3,10/01/2021 01:45,26.70000,ug m-3,R
RD0,O3,10/01/2021 02:00,23.30000,ug m-3,R
RD0,O3,10/01/2021 02:15,23.30000,ug m-3,R
RD0,O3,10/01/2021 02:30,23.30000,ug m-3,R
RD0,O3,10/01/2021 02:45,23.30000,ug m-3,R
RD0,O3,10/01/2021 03:00,26.20000,ug m-3,R
RD0,O3,10/01/2021 03:15,26.20000,ug m-3,R
RD0,O3,10/01/2021 03:30,26.20000,ug m-3,R
RD0,O3,10/01/2021 03:45,26.20000,ug m-3,R
RD0,O3,10/01/2021 04:00,27.90000,ug m-3,R
RD0,O3,10/01/2021 04:15,27.90000,ug m-3,R
RD0,O3,10/01/2021 04:30,27.90000,ug m-3,R
RD0,O3,10/01/2021 04:45,27.90000,ug m-3,R
RD0,O3,10/01/2021 05:00,29.50000,ug m-3,R
RD0,O3,10/01/2021 05:15,29.50000,ug m-3,R
RD0,O3,10/01/2021 05:30,29.50000,ug m-3,R
RD0,O3,10/01/2021 05:45,29.50000,ug m-3,R
RD0,O3,10/01/2021 06:00,27.40000,ug m-3,R
RD0,O3,10/01/2021 06:15,27.40000,ug m-3,R
RD0,O3,10/01/2021 06:30,27.40000,ug m-3,R
RD0,O3,10/01/2021 06:45,27.40000,ug m-3,R
RD0,O3,10/01/2021 07:00,22.50000,ug m-3,R
RD0,O3,10/01/2021 07:15,22.50000,ug m-3,R
RD0,O3,10/01/2021 07:30,22.50000,ug m-3,R
RD0,O3,10/01/2021 07:45,22.50000,ug m-3,R
RD0,O3,10/01/2021 08:00,22.20000,ug m-3,R
RD0,O3,10/01/2021 08:15,22.20000,ug m-3,R
RD0,O3,10/01/2021 08:30,22.20000,ug m-3,R
RD0,O3,10/01/2021 08:45,22.20000,ug m-3,R
